rebalance_date,ticker,factor_id,bucket,factor_value,bucket_forward_return_20d,bucket_forward_return_60d
20250829,000403,F03,LOW,-0.439,-0.075706,-0.146893
20250829,000912,F03,LOW,-0.4268,-0.056306,-0.006757
20250829,001278,F03,LOW,-0.4248,0.023769,0.125637
20250829,000856,F03,LOW,-0.4228,-0.050532,-0.018617
20250829,000546,F03,LOW,-0.4207,-0.010101,0.256566
20250829,000909,F03,LOW,-0.4146,-0.092105,-0.049342
20250829,001323,F03,LOW,-0.4126,-0.082999,-0.087015
20250829,001207,F03,LOW,-0.4085,-0.058726,-0.047064
20250829,001331,F03,LOW,-0.4085,0.183673,0.217687
20250829,000761,F03,LOW,-0.4045,-0.03352,-0.067039
20250829,000677,F03,LOW,-0.3984,-0.05948,-0.17658
20250829,000661,F03,LOW,-0.3943,0.231225,-0.028818
20250829,000809,F03,LOW,-0.3882,0.072414,0.172414
20250829,000886,F03,LOW,-0.3862,0.020281,0.204368
20250829,000985,F03,LOW,-0.3841,0.008357,0.096379
20250829,001228,F03,LOW,-0.372,0.014644,0.136402
20250829,000995,F03,LOW,-0.3699,-0.04527,-0.143919
20250829,000635,F03,LOW,-0.3679,-0.051665,0.06085
20250829,000921,F03,LOW,-0.3618,0.06803,0.044042
20250829,000338,F03,LOW,-0.3557,-0.090489,0.147292
20250829,000567,F03,LOW,-0.3557,-0.003096,0.075851
20250829,000779,F03,LOW,-0.3496,-0.049735,-0.06455
20250829,000863,F03,LOW,-0.3476,0.049563,0.539359
20250829,000629,F03,LOW,-0.3435,0.003584,0.103943
20250829,000949,F03,LOW,-0.3435,0.118388,0.178841
20250829,000906,F03,LOW,-0.3415,-0.020867,-0.032103
20250829,000156,F03,LOW,-0.3333,-0.035885,-0.059809
20250829,001206,F03,LOW,-0.3313,0.144836,0.162643
20250829,001283,F03,LOW,-0.3313,-0.019665,-0.046099
20250829,000707,F03,LOW,-0.3293,-0.021807,0.0
20250829,000898,F03,LOW,-0.3252,-0.045283,-0.041509
20250829,000504,F03,LOW,-0.3232,-0.025105,-0.026151
20250829,000514,F03,LOW,-0.3211,0.001828,-0.007313
20250829,000720,F03,LOW,-0.3191,-0.067606,-0.022535
20250829,000631,F03,LOW,-0.315,0.029508,0.098361
20250829,000822,F03,LOW,-0.315,-0.054795,-0.042808
20250829,000421,F03,LOW,-0.311,-0.03271,0.137072
20250829,000790,F03,LOW,-0.3069,-0.0425,0.0975
20250829,000620,F03,LOW,-0.3008,0.018868,1.006289
20250829,001332,F03,LOW,-0.3008,0.659314,0.404996
20250829,000692,F03,LOW,-0.2947,-0.039216,0.036415
20250829,000890,F03,LOW,-0.2947,0.14433,0.154639
20250829,000039,F03,LOW,-0.2846,-0.018428,0.105651
20250829,000059,F03,LOW,-0.2805,-0.020873,-0.011385
20250829,001209,F03,LOW,-0.2785,0.122222,0.166667
20250829,000637,F03,LOW,-0.2764,-0.016787,0.134293
20250829,000088,F03,LOW,-0.2744,-0.015521,-0.015521
20250829,000096,F03,LOW,-0.2683,-0.035684,-0.06712
20250829,000553,F03,LOW,-0.2683,-0.081662,-0.101719
20250829,001313,F03,LOW,-0.2663,-0.076425,0.047927
20250829,000659,F03,LOW,-0.2622,0.033088,0.128676
20250829,000791,F03,LOW,-0.2622,0.014019,0.038941
20250829,000860,F03,LOW,-0.2602,-0.052952,-0.068168
20250829,000576,F03,LOW,-0.2439,-0.081882,-0.094948
20250829,000589,F03,LOW,-0.2439,-0.02603,0.08243
20250829,001226,F03,LOW,-0.2439,0.18617,0.118421
20250829,000552,F03,LOW,-0.2419,0.016129,0.008065
20250829,000688,F03,LOW,-0.2419,0.002805,0.73352
20250829,000570,F03,LOW,-0.2398,-0.036269,0.070812
20250829,000786,F03,LOW,-0.2398,-0.097378,-0.05206
20250829,000516,F03,LOW,-0.2378,-0.077799,-0.081594
20250829,000785,F03,LOW,-0.2358,-0.036424,0.029801
20250829,000607,F03,LOW,-0.2337,-0.015837,0.024887
20250829,000069,F03,LOW,-0.2297,0.133333,0.182222
20250829,001322,F03,LOW,-0.2297,-0.062061,0.016393
20250829,000669,F03,LOW,-0.2276,-0.009434,0.025157
20250829,000680,F03,LOW,-0.2276,0.026999,0.086189
20250829,000999,F03,LOW,-0.2256,-0.067039,-0.064081
20250829,000789,F03,LOW,-0.2195,-0.047776,-0.069193
20250829,001217,F03,LOW,-0.2175,0.004299,0.22442
20250829,000550,F03,LOW,-0.2154,0.024638,-0.093237
20250829,000983,F03,LOW,-0.2114,0.009915,-0.035411
20250829,001239,F03,LOW,-0.2093,-0.017699,-0.044838
20250829,000020,F03,LOW,-0.2073,0.212339,0.191535
20250829,000166,F03,LOW,-0.2073,-0.053114,-0.051282
20250829,000937,F03,LOW,-0.2073,-0.016667,-0.015
20250829,000731,F03,LOW,-0.2012,-0.049226,-0.049226
20250829,000735,F03,LOW,-0.2012,-0.007899,0.338073
20250829,000738,F03,LOW,-0.2012,-0.069701,-0.100047
20250829,001260,F03,LOW,-0.1972,-0.024378,0.0199
20250829,000825,F03,LOW,-0.1931,-0.065217,-0.007246
20250829,000078,F03,LOW,-0.189,-0.03876,0.449612
20250829,001309,F03,LOW,-0.189,0.82676,1.270144
20250829,000428,F03,LOW,-0.187,-0.095628,-0.043716
20250829,000625,F03,LOW,-0.185,-0.023071,-0.050915
20250829,000715,F03,LOW,-0.185,-0.072607,0.09901
20250829,000633,F03,LOW,-0.1809,-0.039394,0.280303
20250829,000100,F03,LOW,-0.1789,-0.0625,-0.094828
20250829,000639,F03,LOW,-0.1789,-0.0375,0.0625
20250829,000751,F03,LOW,-0.1768,0.0,0.135977
20250829,001333,F03,LOW,-0.1728,0.127841,0.09233
20250829,000037,F03,LOW,-0.1707,-0.032731,0.011287
20250829,000821,F03,LOW,-0.1687,0.04618,0.09152
20250829,000881,F03,LOW,-0.1687,-0.047315,0.101023
20250829,000404,F03,LOW,-0.1667,-0.046917,-0.075067
20250829,000959,F03,LOW,-0.1667,-0.033654,0.033654
20250829,001286,F03,LOW,-0.1667,-0.02181,0.071974
20250829,000725,F03,LOW,-0.1646,-0.030733,-0.078014
20250829,000729,F03,LOW,-0.1606,-0.026984,-0.034921
20250829,000571,F03,LOW,-0.1585,0.132159,0.246696
20250829,000001,F03,LOW,-0.1565,-0.053942,-0.029876
20250829,000969,F03,LOW,-0.1545,-0.084886,0.251208
20250829,001269,F03,LOW,-0.1524,-0.075246,-0.078059
20250829,000955,F03,LOW,-0.1504,0.102725,0.444444
20250829,000045,F03,LOW,-0.1484,0.110811,0.134234
20250829,000652,F03,LOW,-0.1484,-0.052752,0.022936
20250829,000829,F03,LOW,-0.1484,-0.079426,0.087081
20250829,000862,F03,LOW,-0.1463,-0.023214,0.0125
20250829,000498,F03,LOW,-0.1402,0.004983,-0.001661
20250829,000989,F03,LOW,-0.1402,-0.123144,-0.174672
20250829,000035,F03,LOW,-0.1362,0.144495,0.284404
20250829,000560,F03,LOW,-0.1362,-0.019544,0.009772
20250829,001258,F03,LOW,-0.1362,-0.017021,0.07234
20250829,000859,F03,LOW,-0.1341,-0.046512,0.219477
20250829,000505,F03,LOW,-0.1321,-0.034535,0.165165
20250829,001308,F03,LOW,-0.1321,-0.045749,-0.101215
20250829,000601,F03,LOW,-0.1301,-0.05293,-0.030246
20250829,000888,F03,LOW,-0.1301,-0.080801,-0.022099
20250829,000429,F03,LOW,-0.126,-0.07868,0.054146
20250829,000523,F03,LOW,-0.1179,-0.030581,0.088685
20250829,000705,F03,LOW,-0.1159,0.109189,0.051892
20250829,000858,F03,LOW,-0.1138,-0.072261,-0.091716
20250829,000712,F03,LOW,-0.1098,-0.084218,-0.14191
20250829,000922,F03,LOW,-0.1077,0.01528,0.057725
20250829,000610,F03,LOW,-0.1037,-0.042678,-0.061074
20250829,000793,F03,LOW,-0.1037,0.042471,0.135135
20250829,000586,F03,MID,-0.1016,0.074825,0.062354
20250829,000402,F03,MID,-0.0996,0.006711,-0.043624
20250829,000415,F03,MID,-0.0996,-0.011331,0.014164
20250829,000539,F03,MID,-0.0996,0.0,0.00431
20250829,000826,F03,MID,-0.0955,0.287179,0.210256
20250829,000733,F03,MID,-0.0935,-0.022,-0.063249
20250829,000019,F03,MID,-0.0915,-0.057389,0.02726
20250829,000547,F03,MID,-0.0894,-0.136674,0.692483
20250829,000590,F03,MID,-0.0874,-0.017736,-0.019426
20250829,000797,F03,MID,-0.0874,0.00738,0.328413
20250829,001218,F03,MID,-0.0874,0.036941,0.170135
20250829,000837,F03,MID,-0.0793,0.0625,-0.030469
20250829,001205,F03,MID,-0.0752,0.0,0.07458
20250829,000532,F03,MID,-0.0711,-0.07873,-0.088254
20250829,001267,F03,MID,-0.0711,0.224913,0.29827
20250829,000529,F03,MID,-0.0671,-0.049363,-0.003185
20250829,000701,F03,MID,-0.0671,-0.042517,0.22619
20250829,001282,F03,MID,-0.0671,0.061305,0.041687
20250829,000813,F03,MID,-0.065,0.134211,0.081579
20250829,000598,F03,MID,-0.063,-0.008798,0.019062
20250829,000686,F03,MID,-0.0549,-0.048,0.052571
20250829,000936,F03,MID,-0.0549,0.007833,-0.050914
20250829,000155,F03,MID,-0.0528,0.0,0.217861
20250829,000573,F03,MID,-0.0528,-0.019139,0.047847
20250829,000333,F03,MID,-0.0508,0.006648,0.085334
20250829,000507,F03,MID,-0.0508,-0.027174,-0.030797
20250829,000060,F03,MID,-0.0488,-0.00381,0.011429
20250829,000065,F03,MID,-0.0488,-0.066318,0.084642
20250829,000788,F03,MID,-0.0488,-0.045669,0.133858
20250829,001208,F03,MID,-0.0488,0.03314,-0.031483
20250829,000878,F03,MID,-0.0447,0.077389,0.200538
20250829,000090,F03,MID,-0.0427,-0.013661,0.112022
20250829,000597,F03,MID,-0.0427,-0.058407,0.012389
20250829,000612,F03,MID,-0.0407,-0.097973,0.11036
20250829,000908,F03,MID,-0.0407,0.07286,0.579235
20250829,000690,F03,MID,-0.0325,0.002146,-0.060086
20250829,000875,F03,MID,-0.0325,0.125725,0.083172
20250829,000897,F03,MID,-0.0325,-0.012931,0.073276
20250829,000153,F03,MID,-0.0305,-0.035608,-0.002967
20250829,000672,F03,MID,-0.0305,0.071429,0.223214
20250829,001338,F03,MID,-0.0285,-0.053853,-0.021541
20250829,000998,F03,MID,-0.0224,-0.027054,-0.031062
20250829,000931,F03,MID,-0.0203,-0.007533,-0.018832
20250829,000727,F03,MID,-0.0183,0.053435,0.103053
20250829,000803,F03,MID,-0.0183,0.001431,-0.02289
20250829,000566,F03,MID,-0.0163,-0.101498,0.324459
20250829,001234,F03,MID,-0.0163,0.236876,0.348271
20250829,000895,F03,MID,-0.0142,-0.020619,0.079699
20250829,000952,F03,MID,-0.0122,-0.047256,0.474085
20250829,000636,F03,MID,-0.0102,-0.000653,0.065274
20250829,000755,F03,MID,-0.0081,-0.016327,0.104082
20250829,000557,F03,MID,-0.0061,-0.044362,-0.081331
20250829,000868,F03,MID,-0.0041,-0.074957,-0.117547
20250829,000966,F03,MID,-0.0041,-0.037611,-0.05531
20250829,000008,F03,MID,0.0,0.013986,0.083916
20250829,000011,F03,MID,0.0,0.006637,0.070796
20250829,000012,F03,MID,0.0,-0.018947,-0.004211
20250829,000017,F03,MID,0.0,0.007692,0.195385
20250829,000025,F03,MID,0.0,-0.035556,0.1
20250829,000034,F03,MID,0.0,-0.004237,-0.079616
20250829,000048,F03,MID,0.0,0.044637,-0.17297
20250829,000050,F03,MID,0.0,-0.024534,-0.087341
20250829,000055,F03,MID,0.0,-0.049217,-0.051454
20250829,000058,F03,MID,0.0,0.081292,0.055679
20250829,000089,F03,MID,0.0,-0.044077,-0.044077
20250829,000099,F03,MID,0.0,-0.106796,-0.165453
20250829,000157,F03,MID,0.0,0.059864,0.09932
20250829,000159,F03,MID,0.0,-0.029514,0.026042
20250829,000400,F03,MID,0.0,0.074614,0.109777
20250829,000401,F03,MID,0.0,-0.022222,-0.074747
20250829,000410,F03,MID,0.0,-0.030513,0.042996
20250829,000419,F03,MID,0.0,-0.059211,0.069079
20250829,000422,F03,MID,0.0,-0.055754,0.063617
20250829,000423,F03,MID,0.0,-0.082884,-0.088666
20250829,000488,F03,MID,0.0,-0.075221,-0.075221
20250829,000517,F03,MID,0.0,0.052083,0.067708
20250829,000518,F03,MID,0.0,-0.012987,0.121212
20250829,000519,F03,MID,0.0,-0.179522,-0.146465
20250829,000520,F03,MID,0.0,-0.060669,0.046025
20250829,000521,F03,MID,0.0,-0.075521,-0.125
20250829,000524,F03,MID,0.0,0.014914,-0.087248
20250829,000548,F03,MID,0.0,-0.027574,0.080882
20250829,000559,F03,MID,0.0,0.476846,0.576971
20250829,000563,F03,MID,0.0,-0.043127,-0.06469
20250829,000565,F03,MID,0.0,-0.06113,-0.099193
20250829,000568,F03,MID,0.0,-0.070049,-0.010424
20250829,000582,F03,MID,0.0,0.007134,0.070155
20250829,000592,F03,MID,0.0,0.020468,2.245614
20250829,000600,F03,MID,0.0,-0.005525,0.127072
20250829,000603,F03,MID,0.0,0.340034,0.613441
20250829,000605,F03,MID,0.0,-0.030986,0.043662
20250829,000615,F03,MID,0.0,0.041534,0.319489
20250829,000626,F03,MID,0.0,-0.0625,0.165698
20250829,000676,F03,MID,0.0,-0.160345,-0.198276
20250829,000702,F03,MID,0.0,-0.064851,-0.068742
20250829,000703,F03,MID,0.0,0.052388,0.149461
20250829,000708,F03,MID,0.0,0.016845,0.217458
20250829,000709,F03,MID,0.0,-0.02834,-0.064777
20250829,000713,F03,MID,0.0,-0.040503,-0.026536
20250829,000719,F03,MID,0.0,-0.092934,-0.051459
20250829,000721,F03,MID,0.0,-0.139981,-0.108341
20250829,000722,F03,MID,0.0,-0.029529,-0.000798
20250829,000723,F03,MID,0.0,-0.022869,0.076923
20250829,000728,F03,MID,0.0,-0.04329,-0.108225
20250829,000736,F03,MID,0.0,-0.04065,0.207317
20250829,000737,F03,MID,0.0,0.16378,0.172441
20250829,000756,F03,MID,0.0,-0.015,0.1025
20250829,000757,F03,MID,0.0,0.070248,0.055785
20250829,000759,F03,MID,0.0,-0.091024,-0.034134
20250829,000768,F03,MID,0.0,-0.122922,-0.15928
20250829,000778,F03,MID,0.0,-0.02611,0.044386
20250829,000795,F03,MID,0.0,-0.14134,-0.179739
20250829,000798,F03,MID,0.0,-0.032258,0.544665
20250829,000812,F03,MID,0.0,-0.039583,0.0
20250829,000815,F03,MID,0.0,-0.173972,-0.176669
20250829,000816,F03,MID,0.0,-0.031348,0.23511
20250829,000819,F03,MID,0.0,0.013205,0.053421
20250829,000848,F03,MID,0.0,-0.019585,-0.010369
20250829,000850,F03,MID,0.0,-0.043384,0.004338
20250829,000852,F03,MID,0.0,-0.077147,0.056769
20250829,000869,F03,MID,0.0,-0.035891,-0.052041
20250829,000882,F03,MID,0.0,-0.009901,0.054455
20250829,000910,F03,MID,0.0,-0.003755,-0.053817
20250829,000913,F03,MID,0.0,-0.010594,-0.058858
20250829,000927,F03,MID,0.0,-0.029412,-0.022059
20250829,000928,F03,MID,0.0,-0.06525,-0.00607
20250829,000929,F03,MID,0.0,-0.055359,-0.003534
20250829,000933,F03,MID,0.0,0.002589,0.294666
20250829,000950,F03,MID,0.0,-0.039848,0.003795
20250829,000951,F03,MID,0.0,-0.063396,-0.073319
20250829,000960,F03,MID,0.0,-0.065904,0.144622
20250829,000967,F03,MID,0.0,-0.007133,-0.062767
20250829,000968,F03,MID,0.0,-0.019915,-0.01138
20250829,000973,F03,MID,0.0,0.038849,0.948201
20250829,000978,F03,MID,0.0,-0.032885,0.019432
20250829,000990,F03,MID,0.0,-0.092732,-0.051378
20250829,001213,F03,MID,0.0,-0.018868,-0.03066
20250829,001215,F03,MID,0.0,0.35506,0.26175
20250829,001227,F03,MID,0.0,-0.040323,-0.040323
20250829,001229,F03,MID,0.0,-0.125835,0.127506
20250829,001256,F03,MID,0.0,-0.024348,-0.043043
20250829,001266,F03,MID,0.0,-0.019642,0.099242
20250829,001270,F03,MID,0.0,-0.126799,-0.014395
20250829,001289,F03,MID,0.0,0.043791,-0.044991
20250829,001299,F03,MID,0.0,-0.044586,-0.035828
20250829,001300,F03,MID,0.0,0.045356,0.107271
20250829,001306,F03,MID,0.0,0.064738,-0.140508
20250829,001316,F03,MID,0.0,-0.059971,0.100146
20250829,001318,F03,MID,0.0,-0.07351,0.163576
20250829,001328,F03,MID,0.0,-0.064762,-0.133571
20250829,001330,F03,MID,0.0,0.239382,0.372587
20250829,001337,F03,MID,0.0,0.120066,0.167013
20250829,000718,F03,MID,0.0061,0.161435,0.121076
20250829,000698,F03,MID,0.0081,-0.072941,-0.096471
20250829,000958,F03,MID,0.0102,-0.046784,0.027778
20250829,001319,F03,MID,0.0102,-0.035007,-0.076733
20250829,000513,F03,MID,0.0122,-0.053713,-0.109158
20250829,000883,F03,MID,0.0122,-0.019438,0.0
20250829,000925,F03,MID,0.0142,-0.009889,0.030902
20250829,000420,F03,MID,0.0203,-0.015945,-0.107062
20250829,000900,F03,MID,0.0203,-0.049065,0.002336
20250829,000750,F03,MID,0.0264,-0.03268,-0.076253
20250829,000007,F03,MID,0.0285,-0.082011,0.437831
20250829,000158,F03,HIGH,0.0305,-0.124517,-0.151199
20250829,000544,F03,HIGH,0.0325,-0.033449,-0.013841
20250829,000919,F03,HIGH,0.0346,-0.036568,0.029536
20250829,000993,F03,HIGH,0.0346,-0.074318,0.149577
20250829,000758,F03,HIGH,0.0386,-0.097983,-0.116715
20250829,000796,F03,HIGH,0.0386,0.045608,0.199324
20250829,000962,F03,HIGH,0.0386,0.114754,0.285519
20250829,000301,F03,HIGH,0.0407,-0.050865,-0.021363
20250829,000911,F03,HIGH,0.0407,-0.047182,0.078637
20250829,000564,F03,HIGH,0.0427,0.088235,0.092437
20250829,000593,F03,HIGH,0.0427,0.092025,1.084356
20250829,001287,F03,HIGH,0.0427,-0.051157,0.008897
20250829,000657,F03,HIGH,0.0447,-0.108801,0.066248
20250829,000528,F03,HIGH,0.0488,-0.025547,0.09854
20250829,000630,F03,HIGH,0.0488,0.055432,0.201774
20250829,000902,F03,HIGH,0.0488,-0.062166,0.035428
20250829,000537,F03,HIGH,0.0508,0.014607,-0.057303
20250829,000426,F03,HIGH,0.0528,0.332396,0.742147
20250829,000533,F03,HIGH,0.0528,-0.07989,0.112948
20250829,000543,F03,HIGH,0.0549,-0.013908,0.125174
20250829,001236,F03,HIGH,0.0569,-0.123102,-0.17506
20250829,000876,F03,HIGH,0.0589,-0.01417,-0.041498
20250829,000551,F03,HIGH,0.061,-0.005141,-0.076264
20250829,000823,F03,HIGH,0.061,-0.056017,-0.107884
20250829,000831,F03,HIGH,0.061,-0.147291,-0.172668
20250829,000541,F03,HIGH,0.063,-0.081395,-0.098837
20250829,000833,F03,HIGH,0.065,0.02684,0.53911
20250829,001216,F03,HIGH,0.065,-0.013453,0.089045
20250829,000027,F03,HIGH,0.0671,0.0,0.009063
20250829,001268,F03,HIGH,0.0671,-0.098543,-0.020851
20250829,000026,F03,HIGH,0.0691,-0.060103,-0.112765
20250829,000981,F03,HIGH,0.0813,0.598174,0.625571
20250829,000591,F03,HIGH,0.0874,-0.017058,-0.03838
20250829,000776,F03,HIGH,0.0874,-0.046618,-0.032907
20250829,000028,F03,HIGH,0.0894,-0.032171,-0.027519
20250829,000555,F03,HIGH,0.0915,-0.100328,0.150164
20250829,000767,F03,HIGH,0.0915,-0.065574,-0.065574
20250829,000892,F03,HIGH,0.0915,0.225869,0.5
20250829,000917,F03,HIGH,0.0915,0.037179,0.1
20250829,000801,F03,HIGH,0.0955,-0.103969,-0.077697
20250829,000938,F03,HIGH,0.0955,0.07276,-0.087455
20250829,000665,F03,HIGH,0.0976,-0.064567,-0.059843
20250829,001255,F03,HIGH,0.0976,-0.053412,-0.075074
20250829,000930,F03,HIGH,0.0996,-0.043689,-0.05178
20250829,001203,F03,HIGH,0.0996,-0.014963,1.502078
20250829,000970,F03,HIGH,0.1016,-0.126814,-0.19306
20250829,001314,F03,HIGH,0.1037,-0.066691,-0.187248
20250829,000032,F03,HIGH,0.1098,-0.189351,-0.243345
20250829,000932,F03,HIGH,0.1098,0.099327,-0.060606
20250829,000695,F03,HIGH,0.1118,-0.12966,0.405186
20250829,000062,F03,HIGH,0.1159,-0.057323,-0.138171
20250829,000561,F03,HIGH,0.1159,-0.146625,-0.138867
20250829,000810,F03,HIGH,0.1159,0.086124,-0.005582
20250829,000021,F03,HIGH,0.1179,0.119963,0.126832
20250829,000691,F03,HIGH,0.122,0.613181,0.495702
20250829,000893,F03,HIGH,0.122,0.115407,0.326741
20250829,001296,F03,HIGH,0.122,0.002216,0.185284
20250829,000430,F03,HIGH,0.124,0.04862,0.065703
20250829,000935,F03,HIGH,0.124,0.069548,0.157476
20250829,000538,F03,HIGH,0.128,-0.008163,-0.034734
20250829,000596,F03,HIGH,0.128,-0.099708,-0.025803
20250829,000953,F03,HIGH,0.128,0.006964,0.062674
20250829,001211,F03,HIGH,0.128,0.045363,0.083902
20250829,000531,F03,HIGH,0.1301,-0.072086,0.015337
20250829,001219,F03,HIGH,0.1301,-0.060585,0.029272
20250829,000783,F03,HIGH,0.1321,-0.067836,-0.050292
20250829,000800,F03,HIGH,0.1321,-0.025175,-0.001399
20250829,000004,F03,HIGH,0.1382,-0.073386,0.092838
20250829,000063,F03,HIGH,0.1382,-0.021347,0.018926
20250829,000670,F03,HIGH,0.1382,-0.050164,-0.1494
20250829,000915,F03,HIGH,0.1402,-0.052268,0.011715
20250829,001279,F03,HIGH,0.1402,-0.045986,-0.093711
20250829,001298,F03,HIGH,0.1402,-0.048843,-0.094259
20250829,000554,F03,HIGH,0.1443,-0.047143,-0.021429
20250829,000923,F03,HIGH,0.1463,0.07483,0.278912
20250829,000710,F03,HIGH,0.1545,-0.148837,-0.192027
20250829,000536,F03,HIGH,0.1565,-0.178131,-0.008818
20250829,000668,F03,HIGH,0.1565,0.011001,0.30473
20250829,000066,F03,HIGH,0.1606,-0.045836,-0.15763
20250829,000070,F03,HIGH,0.1606,-0.153912,0.206633
20250829,000716,F03,HIGH,0.1728,-0.06,-0.047692
20250829,000799,F03,HIGH,0.1748,-0.038529,-0.146645
20250829,000726,F03,HIGH,0.1768,-0.055319,0.022695
20250829,000739,F03,HIGH,0.1768,0.035849,0.01761
20250829,000608,F03,HIGH,0.1789,0.026455,0.396825
20250829,000151,F03,HIGH,0.1809,-0.041406,0.007031
20250829,000905,F03,HIGH,0.189,-0.066667,0.213559
20250829,001210,F03,HIGH,0.189,0.081978,0.126871
20250829,000009,F03,HIGH,0.1911,0.192857,0.044898
20250829,000031,F03,HIGH,0.1911,-0.015385,-0.046154
20250829,000987,F03,HIGH,0.1931,-0.040994,-0.099379
20250829,000002,F03,HIGH,0.1951,0.001473,-0.234168
20250829,000782,F03,HIGH,0.1972,-0.010101,-0.099327
20250829,000049,F03,HIGH,0.2012,0.07789,0.2
20250829,000839,F03,HIGH,0.2033,-0.127451,-0.062092
20250829,000807,F03,HIGH,0.2073,0.015988,0.301702
20250829,000975,F03,HIGH,0.2093,0.072848,0.142639
20250829,000655,F03,HIGH,0.2134,-0.039683,0.073696
20250829,001288,F03,HIGH,0.2175,0.096421,0.249684
20250829,000599,F03,HIGH,0.2256,-0.047203,0.087413
20250829,000581,F03,HIGH,0.2337,0.046646,-0.097734
20250829,000792,F03,HIGH,0.2337,-0.034024,0.30572
20250829,000885,F03,HIGH,0.2378,-0.039125,-0.077586
20250829,001326,F03,HIGH,0.2378,0.231662,0.183905
20250829,000407,F03,HIGH,0.2419,-0.046832,0.292011
20250829,001223,F03,HIGH,0.2419,-0.016244,0.029781
20250829,001222,F03,HIGH,0.25,-0.072814,0.067669
20250829,000572,F03,HIGH,0.252,0.16129,0.922581
20250829,000016,F03,HIGH,0.2642,-0.087566,-0.059545
20250829,000068,F03,HIGH,0.2683,-0.027548,0.033058
20250829,000957,F03,HIGH,0.2724,-0.044271,-0.047743
20250829,000417,F03,HIGH,0.2744,-0.042139,0.17342
20250829,000650,F03,HIGH,0.2744,-0.024116,-0.03537
20250829,000697,F03,HIGH,0.2764,-0.018038,0.005637
20250829,000010,F03,HIGH,0.2785,-0.047404,-0.112867
20250829,001230,F03,HIGH,0.2785,-0.042156,-0.089582
20250829,001212,F03,HIGH,0.2805,0.017039,-0.254728
20250829,000711,F03,HIGH,0.2846,-0.054054,-0.048649
20250829,000534,F03,HIGH,0.2866,-0.128814,0.140113
20250829,000700,F03,HIGH,0.2886,0.133612,0.088727
20250829,000880,F03,HIGH,0.2886,-0.339908,-0.464435
20250829,000920,F03,HIGH,0.2907,-0.04928,-0.065959
20250829,000408,F03,HIGH,0.2947,0.008718,0.16713
20250829,000926,F03,HIGH,0.2947,-0.144737,-0.167763
20250829,000965,F03,HIGH,0.2967,-0.094505,0.013187
20250829,000682,F03,HIGH,0.3008,0.049096,-0.001723
20250829,000828,F03,HIGH,0.3008,-0.029643,-0.035745
20250829,000753,F03,HIGH,0.3069,-0.009763,0.217573
20250829,000899,F03,HIGH,0.311,-0.039666,0.060543
20250829,000980,F03,HIGH,0.313,0.264591,0.494163
20250829,001335,F03,HIGH,0.313,-0.083634,0.089402
20250829,000411,F03,HIGH,0.315,-0.047251,0.033505
20250829,000887,F03,HIGH,0.315,0.068074,-0.08143
20250829,000963,F03,HIGH,0.3191,-0.058014,-0.03386
20250829,000042,F03,HIGH,0.3293,-0.145514,-0.106127
20250829,000752,F03,HIGH,0.3293,0.020735,0.172479
20250829,001202,F03,HIGH,0.3435,0.071575,0.105658
20250829,000501,F03,HIGH,0.3476,-0.09311,-0.082868
20250829,000901,F03,HIGH,0.3476,-0.170106,-0.037242
20250829,000628,F03,HIGH,0.3516,-0.08018,-0.225095
20250829,000510,F03,HIGH,0.3638,0.013109,0.64794
20250829,000545,F03,HIGH,0.374,-0.164516,0.029032
20250829,000638,F03,HIGH,0.374,-0.192229,0.312883
20250829,000036,F03,HIGH,0.378,0.064904,0.139423
20250829,000595,F03,HIGH,0.378,-0.08818,0.086304
20250829,000623,F03,HIGH,0.3862,-0.06595,-0.061065
20250829,000811,F03,HIGH,0.3882,0.023152,0.025392
20250829,000988,F03,HIGH,0.3902,0.347559,0.076001
20250829,001301,F03,HIGH,0.3923,0.165478,0.44122
20250829,000014,F03,HIGH,0.4024,0.336606,0.103787
20250829,000683,F03,HIGH,0.4045,-0.06577,0.079223
20250829,000818,F03,HIGH,0.4085,-0.095853,-0.193271
20250829,000617,F03,HIGH,0.4207,-0.182965,-0.274448
20250829,000006,F03,HIGH,0.4248,0.29564,0.420981
20250829,000061,F03,HIGH,0.4268,-0.064994,0.100342
20250829,000766,F03,HIGH,0.4614,0.085232,0.159072
20250829,000609,F03,HIGH,0.4634,0.009524,1.664286
20250829,000830,F03,HIGH,0.4654,-0.029553,0.036426
20250829,000877,F03,HIGH,0.4898,-0.085758,-0.114855
20250829,000425,F03,HIGH,0.498,0.098326,0.063808
20250829,001317,F03,HIGH,0.498,-0.044466,-0.16239
20250829,000029,F03,HIGH,0.5,0.068737,-0.151082
20250829,001238,F03,HIGH,0.5122,-0.093869,-0.066558
20250829,000685,F03,HIGH,0.5285,0.12127,0.179018
20250829,000972,F03,HIGH,0.5346,-0.157303,-0.125843
20250930,000831,F03,LOW,-0.7764,-0.061449,-0.102609
20250930,000657,F03,LOW,-0.7642,0.344605,0.487386
20250930,001270,F03,LOW,-0.7378,0.037312,1.12445
20250930,000880,F03,LOW,-0.7053,-0.106015,-0.170109
20250930,000519,F03,LOW,-0.6931,-0.010905,-0.007088
20250930,000710,F03,LOW,-0.6748,0.089437,-0.12953
20250930,000488,F03,LOW,-0.6626,0.009569,0.052632
20250930,000678,F03,LOW,-0.6606,0.023898,0.122479
