factor_id,ticker,rebalance_date,score,rank,bucket,signal_role
F30,688256,20251105,0.471731,150,2,FACTOR_SIGNAL_ONLY
F30,600219,20251105,0.471417,151,2,FACTOR_SIGNAL_ONLY
F30,601336,20251105,0.4711,152,2,FACTOR_SIGNAL_ONLY
F30,000063,20251105,0.470741,153,2,FACTOR_SIGNAL_ONLY
F30,601633,20251105,0.470243,154,2,FACTOR_SIGNAL_ONLY
F30,300274,20251105,0.469634,155,2,FACTOR_SIGNAL_ONLY
F30,601689,20251105,0.468889,156,2,FACTOR_SIGNAL_ONLY
F30,600104,20251105,0.466424,157,2,FACTOR_SIGNAL_ONLY
F30,601991,20251105,0.465385,158,2,FACTOR_SIGNAL_ONLY
F30,300750,20251105,0.464309,159,2,FACTOR_SIGNAL_ONLY
F30,002261,20251105,0.464183,160,2,FACTOR_SIGNAL_ONLY
F30,000625,20251105,0.46263,161,2,FACTOR_SIGNAL_ONLY
F30,688122,20251105,0.460583,162,2,FACTOR_SIGNAL_ONLY
F30,688981,20251105,0.460426,163,2,FACTOR_SIGNAL_ONLY
F30,300395,20251105,0.46015,164,2,FACTOR_SIGNAL_ONLY
F30,601699,20251105,0.460074,165,2,FACTOR_SIGNAL_ONLY
F30,601669,20251105,0.459093,166,2,FACTOR_SIGNAL_ONLY
F30,002670,20251105,0.458786,167,2,FACTOR_SIGNAL_ONLY
F30,600362,20251105,0.458519,168,2,FACTOR_SIGNAL_ONLY
F30,600988,20251105,0.457507,169,2,FACTOR_SIGNAL_ONLY
F30,000831,20251105,0.45748,170,2,FACTOR_SIGNAL_ONLY
F30,601108,20251105,0.456756,171,2,FACTOR_SIGNAL_ONLY
F30,002195,20251105,0.456185,172,2,FACTOR_SIGNAL_ONLY
F30,688180,20251105,0.452743,173,2,FACTOR_SIGNAL_ONLY
F30,600061,20251105,0.452324,174,2,FACTOR_SIGNAL_ONLY
F30,002230,20251105,0.452262,175,2,FACTOR_SIGNAL_ONLY
F30,000977,20251105,0.451284,176,2,FACTOR_SIGNAL_ONLY
F30,000301,20251105,0.449574,177,2,FACTOR_SIGNAL_ONLY
F30,601600,20251105,0.449449,178,2,FACTOR_SIGNAL_ONLY
F30,002281,20251105,0.446648,179,2,FACTOR_SIGNAL_ONLY
F30,600487,20251105,0.445017,180,2,FACTOR_SIGNAL_ONLY
F30,688223,20251105,0.44375,181,2,FACTOR_SIGNAL_ONLY
F30,603296,20251105,0.443247,182,2,FACTOR_SIGNAL_ONLY
F30,002456,20251105,0.442319,183,2,FACTOR_SIGNAL_ONLY
F30,002463,20251105,0.442231,184,2,FACTOR_SIGNAL_ONLY
F30,688729,20251105,0.442047,185,2,FACTOR_SIGNAL_ONLY
F30,601216,20251105,0.439832,186,2,FACTOR_SIGNAL_ONLY
F30,601888,20251105,0.438758,187,2,FACTOR_SIGNAL_ONLY
F30,688249,20251105,0.437928,188,2,FACTOR_SIGNAL_ONLY
F30,600673,20251105,0.437435,189,2,FACTOR_SIGNAL_ONLY
F30,301308,20251105,0.435871,190,2,FACTOR_SIGNAL_ONLY
F30,000559,20251105,0.434073,191,3,FACTOR_SIGNAL_ONLY
F30,601958,20251105,0.433859,192,3,FACTOR_SIGNAL_ONLY
F30,002049,20251105,0.432629,193,3,FACTOR_SIGNAL_ONLY
F30,300347,20251105,0.432321,194,3,FACTOR_SIGNAL_ONLY
F30,601611,20251105,0.432125,195,3,FACTOR_SIGNAL_ONLY
F30,000166,20251105,0.43128,196,3,FACTOR_SIGNAL_ONLY
F30,300476,20251105,0.431063,197,3,FACTOR_SIGNAL_ONLY
F30,600580,20251105,0.430816,198,3,FACTOR_SIGNAL_ONLY
F30,688521,20251105,0.430524,199,3,FACTOR_SIGNAL_ONLY
F30,600236,20251105,0.429307,200,3,FACTOR_SIGNAL_ONLY
F30,688525,20251105,0.429021,201,3,FACTOR_SIGNAL_ONLY
F30,600515,20251105,0.428606,202,3,FACTOR_SIGNAL_ONLY
F30,302132,20251105,0.428291,203,3,FACTOR_SIGNAL_ONLY
F30,600143,20251105,0.427793,204,3,FACTOR_SIGNAL_ONLY
F30,002475,20251105,0.427128,205,3,FACTOR_SIGNAL_ONLY
F30,600803,20251105,0.427031,206,3,FACTOR_SIGNAL_ONLY
F30,688111,20251105,0.425829,207,3,FACTOR_SIGNAL_ONLY
F30,601225,20251105,0.42381,208,3,FACTOR_SIGNAL_ONLY
F30,300394,20251105,0.423552,209,3,FACTOR_SIGNAL_ONLY
F30,600930,20251105,0.423541,210,3,FACTOR_SIGNAL_ONLY
F30,000568,20251105,0.423536,211,3,FACTOR_SIGNAL_ONLY
F30,605117,20251105,0.423467,212,3,FACTOR_SIGNAL_ONLY
F30,603228,20251105,0.4226,213,3,FACTOR_SIGNAL_ONLY
F30,603986,20251105,0.421434,214,3,FACTOR_SIGNAL_ONLY
F30,688012,20251105,0.419716,215,3,FACTOR_SIGNAL_ONLY
F30,000039,20251105,0.419524,216,3,FACTOR_SIGNAL_ONLY
F30,002851,20251105,0.418583,217,3,FACTOR_SIGNAL_ONLY
F30,688777,20251105,0.418556,218,3,FACTOR_SIGNAL_ONLY
F30,000975,20251105,0.418331,219,3,FACTOR_SIGNAL_ONLY
F30,600392,20251105,0.417958,220,3,FACTOR_SIGNAL_ONLY
F30,600875,20251105,0.417759,221,3,FACTOR_SIGNAL_ONLY
F30,300896,20251105,0.414509,222,3,FACTOR_SIGNAL_ONLY
F30,688385,20251105,0.413226,223,3,FACTOR_SIGNAL_ONLY
F30,600111,20251105,0.413105,224,3,FACTOR_SIGNAL_ONLY
F30,300442,20251105,0.412267,225,3,FACTOR_SIGNAL_ONLY
F30,600893,20251105,0.410213,226,3,FACTOR_SIGNAL_ONLY
F30,601717,20251105,0.410106,227,3,FACTOR_SIGNAL_ONLY
F30,601628,20251105,0.409324,228,3,FACTOR_SIGNAL_ONLY
F30,000708,20251105,0.408589,229,3,FACTOR_SIGNAL_ONLY
F30,002142,20251105,0.406782,230,3,FACTOR_SIGNAL_ONLY
F30,300999,20251105,0.406749,231,3,FACTOR_SIGNAL_ONLY
F30,300857,20251105,0.404603,232,3,FACTOR_SIGNAL_ONLY
F30,600009,20251105,0.404375,233,3,FACTOR_SIGNAL_ONLY
F30,000157,20251105,0.403636,234,3,FACTOR_SIGNAL_ONLY
F30,600801,20251105,0.403612,235,3,FACTOR_SIGNAL_ONLY
F30,001391,20251105,0.402258,236,3,FACTOR_SIGNAL_ONLY
F30,000021,20251105,0.401159,237,3,FACTOR_SIGNAL_ONLY
F30,688331,20251105,0.400417,238,3,FACTOR_SIGNAL_ONLY
F30,002241,20251105,0.400164,239,3,FACTOR_SIGNAL_ONLY
F30,601456,20251105,0.399988,240,3,FACTOR_SIGNAL_ONLY
F30,002080,20251105,0.39837,241,3,FACTOR_SIGNAL_ONLY
F30,002074,20251105,0.398057,242,3,FACTOR_SIGNAL_ONLY
F30,600570,20251105,0.396405,243,3,FACTOR_SIGNAL_ONLY
F30,300760,20251105,0.394381,244,3,FACTOR_SIGNAL_ONLY
F30,002294,20251105,0.393743,245,3,FACTOR_SIGNAL_ONLY
F30,600690,20251105,0.393415,246,3,FACTOR_SIGNAL_ONLY
F30,301656,20251105,0.392377,247,3,FACTOR_SIGNAL_ONLY
F30,688082,20251105,0.391706,248,3,FACTOR_SIGNAL_ONLY
F30,600019,20251105,0.391674,249,3,FACTOR_SIGNAL_ONLY
F30,688775,20251105,0.391283,250,3,FACTOR_SIGNAL_ONLY
F30,601138,20251105,0.39128,251,3,FACTOR_SIGNAL_ONLY
F30,688676,20251105,0.390969,252,3,FACTOR_SIGNAL_ONLY
F30,300782,20251105,0.390522,253,3,FACTOR_SIGNAL_ONLY
F30,603799,20251105,0.389484,254,3,FACTOR_SIGNAL_ONLY
F30,600968,20251105,0.389383,255,3,FACTOR_SIGNAL_ONLY
F30,300919,20251105,0.388947,256,3,FACTOR_SIGNAL_ONLY
F30,688778,20251105,0.387713,257,3,FACTOR_SIGNAL_ONLY
F30,301165,20251105,0.386675,258,3,FACTOR_SIGNAL_ONLY
F30,002340,20251105,0.385399,259,3,FACTOR_SIGNAL_ONLY
F30,601211,20251105,0.383489,260,3,FACTOR_SIGNAL_ONLY
F30,002812,20251105,0.382662,261,3,FACTOR_SIGNAL_ONLY
F30,601901,20251105,0.381496,262,3,FACTOR_SIGNAL_ONLY
F30,603369,20251105,0.379438,263,3,FACTOR_SIGNAL_ONLY
F30,601880,20251105,0.377351,264,3,FACTOR_SIGNAL_ONLY
F30,600938,20251105,0.37719,265,3,FACTOR_SIGNAL_ONLY
F30,601088,20251105,0.377027,266,3,FACTOR_SIGNAL_ONLY
F30,300316,20251105,0.372181,267,3,FACTOR_SIGNAL_ONLY
F30,600372,20251105,0.37207,268,3,FACTOR_SIGNAL_ONLY
F30,600809,20251105,0.372017,269,3,FACTOR_SIGNAL_ONLY
F30,600029,20251105,0.36906,270,3,FACTOR_SIGNAL_ONLY
F30,002028,20251105,0.368613,271,3,FACTOR_SIGNAL_ONLY
F30,688469,20251105,0.367706,272,3,FACTOR_SIGNAL_ONLY
F30,601607,20251105,0.367649,273,3,FACTOR_SIGNAL_ONLY
F30,603893,20251105,0.36665,274,3,FACTOR_SIGNAL_ONLY
F30,300979,20251105,0.366315,275,3,FACTOR_SIGNAL_ONLY
F30,601117,20251105,0.364702,276,3,FACTOR_SIGNAL_ONLY
F30,300015,20251105,0.363889,277,3,FACTOR_SIGNAL_ONLY
F30,600176,20251105,0.361222,278,3,FACTOR_SIGNAL_ONLY
F30,688271,20251105,0.358304,279,3,FACTOR_SIGNAL_ONLY
F30,000100,20251105,0.35737,280,3,FACTOR_SIGNAL_ONLY
F30,600741,20251105,0.353836,281,3,FACTOR_SIGNAL_ONLY
F30,001979,20251105,0.35349,282,3,FACTOR_SIGNAL_ONLY
F30,002738,20251105,0.352033,283,3,FACTOR_SIGNAL_ONLY
F30,002653,20251105,0.351186,284,3,FACTOR_SIGNAL_ONLY
F30,688008,20251105,0.35099,285,3,FACTOR_SIGNAL_ONLY
F30,601800,20251105,0.350209,286,4,FACTOR_SIGNAL_ONLY
F30,002050,20251105,0.349721,287,4,FACTOR_SIGNAL_ONLY
F30,002938,20251105,0.349285,288,4,FACTOR_SIGNAL_ONLY
F30,688041,20251105,0.346615,289,4,FACTOR_SIGNAL_ONLY
F30,000858,20251105,0.346261,290,4,FACTOR_SIGNAL_ONLY
F30,600221,20251105,0.346192,291,4,FACTOR_SIGNAL_ONLY
F30,301269,20251105,0.340576,292,4,FACTOR_SIGNAL_ONLY
F30,002128,20251105,0.340333,293,4,FACTOR_SIGNAL_ONLY
F30,300255,20251105,0.336782,294,4,FACTOR_SIGNAL_ONLY
F30,601318,20251105,0.336481,295,4,FACTOR_SIGNAL_ONLY
F30,002916,20251105,0.334797,296,4,FACTOR_SIGNAL_ONLY
F30,000807,20251105,0.334272,297,4,FACTOR_SIGNAL_ONLY
F30,603699,20251105,0.334247,298,4,FACTOR_SIGNAL_ONLY
F30,300308,20251105,0.331898,299,4,FACTOR_SIGNAL_ONLY
F30,600989,20251105,0.330426,300,4,FACTOR_SIGNAL_ONLY
F30,600999,20251105,0.330051,301,4,FACTOR_SIGNAL_ONLY
F30,002422,20251105,0.328887,302,4,FACTOR_SIGNAL_ONLY
F30,000988,20251105,0.328142,303,4,FACTOR_SIGNAL_ONLY
F30,000963,20251105,0.327817,304,4,FACTOR_SIGNAL_ONLY
F30,600183,20251105,0.32667,305,4,FACTOR_SIGNAL_ONLY
F30,002850,20251105,0.326524,306,4,FACTOR_SIGNAL_ONLY
F30,300014,20251105,0.325587,307,4,FACTOR_SIGNAL_ONLY
F30,601168,20251105,0.325469,308,4,FACTOR_SIGNAL_ONLY
F30,000933,20251105,0.320883,309,4,FACTOR_SIGNAL_ONLY
F30,000426,20251105,0.319718,310,4,FACTOR_SIGNAL_ONLY
F30,000001,20251105,0.317506,311,4,FACTOR_SIGNAL_ONLY
F30,000768,20251105,0.317429,312,4,FACTOR_SIGNAL_ONLY
F30,600522,20251105,0.317426,313,4,FACTOR_SIGNAL_ONLY
F30,600489,20251105,0.316889,314,4,FACTOR_SIGNAL_ONLY
F30,601021,20251105,0.316372,315,4,FACTOR_SIGNAL_ONLY
F30,600115,20251105,0.315892,316,4,FACTOR_SIGNAL_ONLY
F30,601058,20251105,0.313597,317,4,FACTOR_SIGNAL_ONLY
F30,603568,20251105,0.313046,318,4,FACTOR_SIGNAL_ONLY
F30,601598,20251105,0.311611,319,4,FACTOR_SIGNAL_ONLY
F30,600048,20251105,0.309052,320,4,FACTOR_SIGNAL_ONLY
F30,600547,20251105,0.30842,321,4,FACTOR_SIGNAL_ONLY
F30,600426,20251105,0.307623,322,4,FACTOR_SIGNAL_ONLY
F30,000538,20251105,0.306873,323,4,FACTOR_SIGNAL_ONLY
F30,301377,20251105,0.300555,324,4,FACTOR_SIGNAL_ONLY
F30,688361,20251105,0.30006,325,4,FACTOR_SIGNAL_ONLY
F30,002709,20251105,0.299721,326,4,FACTOR_SIGNAL_ONLY
F30,601857,20251105,0.297712,327,4,FACTOR_SIGNAL_ONLY
F30,601869,20251105,0.297293,328,4,FACTOR_SIGNAL_ONLY
F30,688036,20251105,0.296998,329,4,FACTOR_SIGNAL_ONLY
F30,601100,20251105,0.296599,330,4,FACTOR_SIGNAL_ONLY
F30,601766,20251105,0.294841,331,4,FACTOR_SIGNAL_ONLY
F30,600025,20251105,0.293855,332,4,FACTOR_SIGNAL_ONLY
F30,600418,20251105,0.293446,333,4,FACTOR_SIGNAL_ONLY
F30,688411,20251105,0.291753,334,4,FACTOR_SIGNAL_ONLY
F30,603606,20251105,0.290652,335,4,FACTOR_SIGNAL_ONLY
F30,600415,20251105,0.290182,336,4,FACTOR_SIGNAL_ONLY
F30,002920,20251105,0.289667,337,4,FACTOR_SIGNAL_ONLY
F30,688072,20251105,0.289405,338,4,FACTOR_SIGNAL_ONLY
F30,601398,20251105,0.288584,339,4,FACTOR_SIGNAL_ONLY
F30,600066,20251105,0.283489,340,4,FACTOR_SIGNAL_ONLY
F30,688498,20251105,0.281199,341,4,FACTOR_SIGNAL_ONLY
F30,603659,20251105,0.275942,342,4,FACTOR_SIGNAL_ONLY
F30,603501,20251105,0.272704,343,4,FACTOR_SIGNAL_ONLY
F30,689009,20251105,0.27261,344,4,FACTOR_SIGNAL_ONLY
F30,600085,20251105,0.271446,345,4,FACTOR_SIGNAL_ONLY
F30,002625,20251105,0.271033,346,4,FACTOR_SIGNAL_ONLY
F30,600895,20251105,0.268547,347,4,FACTOR_SIGNAL_ONLY
F30,600276,20251105,0.267546,348,4,FACTOR_SIGNAL_ONLY
F30,600023,20251105,0.265327,349,4,FACTOR_SIGNAL_ONLY
F30,000657,20251105,0.264943,350,4,FACTOR_SIGNAL_ONLY
F30,688187,20251105,0.263823,351,4,FACTOR_SIGNAL_ONLY
F30,601018,20251105,0.263467,352,4,FACTOR_SIGNAL_ONLY
F30,000630,20251105,0.26304,353,4,FACTOR_SIGNAL_ONLY
F30,002252,20251105,0.261968,354,4,FACTOR_SIGNAL_ONLY
F30,600021,20251105,0.260856,355,4,FACTOR_SIGNAL_ONLY
F30,000338,20251105,0.259919,356,4,FACTOR_SIGNAL_ONLY
F30,603486,20251105,0.258561,357,4,FACTOR_SIGNAL_ONLY
F30,688235,20251105,0.255834,358,4,FACTOR_SIGNAL_ONLY
F30,688578,20251105,0.255696,359,4,FACTOR_SIGNAL_ONLY
F30,601319,20251105,0.255471,360,4,FACTOR_SIGNAL_ONLY
F30,603288,20251105,0.251622,361,4,FACTOR_SIGNAL_ONLY
F30,603993,20251105,0.250555,362,4,FACTOR_SIGNAL_ONLY
F30,600482,20251105,0.249924,363,4,FACTOR_SIGNAL_ONLY
F30,601868,20251105,0.249131,364,4,FACTOR_SIGNAL_ONLY
F30,002555,20251105,0.245142,365,4,FACTOR_SIGNAL_ONLY
F30,688396,20251105,0.241103,366,4,FACTOR_SIGNAL_ONLY
F30,600018,20251105,0.236876,367,4,FACTOR_SIGNAL_ONLY
F30,000895,20251105,0.230838,368,4,FACTOR_SIGNAL_ONLY
F30,300502,20251105,0.230712,369,4,FACTOR_SIGNAL_ONLY
F30,688188,20251105,0.229065,370,4,FACTOR_SIGNAL_ONLY
F30,688728,20251105,0.22755,371,4,FACTOR_SIGNAL_ONLY
F30,688506,20251105,0.225068,372,4,FACTOR_SIGNAL_ONLY
F30,600660,20251105,0.223144,373,4,FACTOR_SIGNAL_ONLY
F30,000999,20251105,0.222941,374,4,FACTOR_SIGNAL_ONLY
F30,000725,20251105,0.219434,375,4,FACTOR_SIGNAL_ONLY
F30,002384,20251105,0.218688,376,4,FACTOR_SIGNAL_ONLY
F30,603268,20251105,0.216864,377,4,FACTOR_SIGNAL_ONLY
F30,688009,20251105,0.21601,378,4,FACTOR_SIGNAL_ONLY
F30,600519,20251105,0.214909,379,4,FACTOR_SIGNAL_ONLY
F30,601916,20251105,0.203218,380,4,FACTOR_SIGNAL_ONLY
F30,002532,20251105,0.196768,381,5,FACTOR_SIGNAL_ONLY
F30,601872,20251105,0.195435,382,5,FACTOR_SIGNAL_ONLY
F30,600887,20251105,0.19462,383,5,FACTOR_SIGNAL_ONLY
F30,600332,20251105,0.192282,384,5,FACTOR_SIGNAL_ONLY
F30,601077,20251105,0.189942,385,5,FACTOR_SIGNAL_ONLY
F30,600039,20251105,0.185674,386,5,FACTOR_SIGNAL_ONLY
F30,601777,20251105,0.185538,387,5,FACTOR_SIGNAL_ONLY
F30,600036,20251105,0.185481,388,5,FACTOR_SIGNAL_ONLY
F30,002837,20251105,0.184156,389,5,FACTOR_SIGNAL_ONLY
F30,000932,20251105,0.179821,390,5,FACTOR_SIGNAL_ONLY
F30,601288,20251105,0.179164,391,5,FACTOR_SIGNAL_ONLY
F30,600028,20251105,0.178109,392,5,FACTOR_SIGNAL_ONLY
F30,688608,20251105,0.176796,393,5,FACTOR_SIGNAL_ONLY
F30,300832,20251105,0.173204,394,5,FACTOR_SIGNAL_ONLY
F30,300765,20251105,0.166243,395,5,FACTOR_SIGNAL_ONLY
F30,002601,20251105,0.162234,396,5,FACTOR_SIGNAL_ONLY
F30,000786,20251105,0.156125,397,5,FACTOR_SIGNAL_ONLY
F30,001309,20251105,0.155979,398,5,FACTOR_SIGNAL_ONLY
F30,688213,20251105,0.155782,399,5,FACTOR_SIGNAL_ONLY
F30,603259,20251105,0.155669,400,5,FACTOR_SIGNAL_ONLY
F30,002156,20251105,0.152815,401,5,FACTOR_SIGNAL_ONLY
F30,001872,20251105,0.14983,402,5,FACTOR_SIGNAL_ONLY
F30,300251,20251105,0.149171,403,5,FACTOR_SIGNAL_ONLY
F30,603979,20251105,0.14796,404,5,FACTOR_SIGNAL_ONLY
F30,000425,20251105,0.146476,405,5,FACTOR_SIGNAL_ONLY
F30,002353,20251105,0.143612,406,5,FACTOR_SIGNAL_ONLY
F30,601166,20251105,0.137104,407,5,FACTOR_SIGNAL_ONLY
F30,601009,20251105,0.13545,408,5,FACTOR_SIGNAL_ONLY
F30,600160,20251105,0.128752,409,5,FACTOR_SIGNAL_ONLY
F30,002371,20251105,0.128227,410,5,FACTOR_SIGNAL_ONLY
F30,601127,20251105,0.121671,411,5,FACTOR_SIGNAL_ONLY
F30,600436,20251105,0.120981,412,5,FACTOR_SIGNAL_ONLY
F30,601229,20251105,0.109039,413,5,FACTOR_SIGNAL_ONLY
F30,688428,20251105,0.108299,414,5,FACTOR_SIGNAL_ONLY
F30,600600,20251105,0.106879,415,5,FACTOR_SIGNAL_ONLY
F30,601998,20251105,0.102689,416,5,FACTOR_SIGNAL_ONLY
F30,600378,20251105,0.102252,417,5,FACTOR_SIGNAL_ONLY
F30,601298,20251105,0.100951,418,5,FACTOR_SIGNAL_ONLY
F30,601899,20251105,0.099738,419,5,FACTOR_SIGNAL_ONLY
F30,002517,20251105,0.098799,420,5,FACTOR_SIGNAL_ONLY
F30,002558,20251105,0.097488,421,5,FACTOR_SIGNAL_ONLY
F30,600745,20251105,0.096833,422,5,FACTOR_SIGNAL_ONLY
F30,601658,20251105,0.095589,423,5,FACTOR_SIGNAL_ONLY
F30,601601,20251105,0.093161,424,5,FACTOR_SIGNAL_ONLY
F30,603019,20251105,0.089121,425,5,FACTOR_SIGNAL_ONLY
F30,600886,20251105,0.077532,426,5,FACTOR_SIGNAL_ONLY
F30,600016,20251105,0.071997,427,5,FACTOR_SIGNAL_ONLY
F30,601988,20251105,0.07072,428,5,FACTOR_SIGNAL_ONLY
F30,002078,20251105,0.065055,429,5,FACTOR_SIGNAL_ONLY
F30,000981,20251105,0.061363,430,5,FACTOR_SIGNAL_ONLY
F30,600699,20251105,0.060491,431,5,FACTOR_SIGNAL_ONLY
F30,601816,20251105,0.057448,432,5,FACTOR_SIGNAL_ONLY
F30,603516,20251105,0.048209,433,5,FACTOR_SIGNAL_ONLY
F30,600663,20251105,0.042996,434,5,FACTOR_SIGNAL_ONLY
F30,603195,20251105,0.041155,435,5,FACTOR_SIGNAL_ONLY
F30,600642,20251105,0.032888,436,5,FACTOR_SIGNAL_ONLY
F30,688120,20251105,0.031435,437,5,FACTOR_SIGNAL_ONLY
F30,600000,20251105,0.031327,438,5,FACTOR_SIGNAL_ONLY
F30,600377,20251105,0.030311,439,5,FACTOR_SIGNAL_ONLY
F30,002402,20251105,0.02814,440,5,FACTOR_SIGNAL_ONLY
F30,002179,20251105,0.019766,441,5,FACTOR_SIGNAL_ONLY
F30,600350,20251105,0.010759,442,5,FACTOR_SIGNAL_ONLY
F30,600941,20251105,0.008005,443,5,FACTOR_SIGNAL_ONLY
F30,601825,20251105,-0.007254,444,5,FACTOR_SIGNAL_ONLY
F30,688169,20251105,-0.018534,445,5,FACTOR_SIGNAL_ONLY
F30,601939,20251105,-0.020687,446,5,FACTOR_SIGNAL_ONLY
F30,000333,20251105,-0.026506,447,5,FACTOR_SIGNAL_ONLY
F30,601668,20251105,-0.028193,448,5,FACTOR_SIGNAL_ONLY
F30,688110,20251105,-0.03038,449,5,FACTOR_SIGNAL_ONLY
F30,000408,20251105,-0.036868,450,5,FACTOR_SIGNAL_ONLY
F30,688585,20251105,-0.044659,451,5,FACTOR_SIGNAL_ONLY
F30,601728,20251105,-0.051639,452,5,FACTOR_SIGNAL_ONLY
F30,601577,20251105,-0.05232,453,5,FACTOR_SIGNAL_ONLY
F30,601919,20251105,-0.087677,454,5,FACTOR_SIGNAL_ONLY
F30,600900,20251105,-0.11129,455,5,FACTOR_SIGNAL_ONLY
F30,600926,20251105,-0.113716,456,5,FACTOR_SIGNAL_ONLY
F30,001965,20251105,-0.118048,457,5,FACTOR_SIGNAL_ONLY
F30,600674,20251105,-0.123322,458,5,FACTOR_SIGNAL_ONLY
F30,601328,20251105,-0.124804,459,5,FACTOR_SIGNAL_ONLY
F30,002602,20251105,-0.124945,460,5,FACTOR_SIGNAL_ONLY
F30,601111,20251105,-0.13511,461,5,FACTOR_SIGNAL_ONLY
F30,300866,20251105,-0.144789,462,5,FACTOR_SIGNAL_ONLY
F30,600919,20251105,-0.154282,463,5,FACTOR_SIGNAL_ONLY
F30,600015,20251105,-0.158681,464,5,FACTOR_SIGNAL_ONLY
F30,605499,20251105,-0.209391,465,5,FACTOR_SIGNAL_ONLY
F30,601006,20251105,-0.246156,466,5,FACTOR_SIGNAL_ONLY
F30,601818,20251105,-0.29529,467,5,FACTOR_SIGNAL_ONLY
F30,601169,20251105,-0.314793,468,5,FACTOR_SIGNAL_ONLY
F30,002311,20251105,-0.316336,469,5,FACTOR_SIGNAL_ONLY
F30,688617,20251105,-0.348877,470,5,FACTOR_SIGNAL_ONLY
F30,601838,20251105,-0.42176,471,5,FACTOR_SIGNAL_ONLY
F30,000651,20251105,-0.476783,472,5,FACTOR_SIGNAL_ONLY
F30,002352,20251105,-0.497926,473,5,FACTOR_SIGNAL_ONLY
F30,002594,20251105,-0.523088,474,5,FACTOR_SIGNAL_ONLY
F30,688765,20251105,-0.740787,475,5,FACTOR_SIGNAL_ONLY
F30,300661,20251203,0.715031,1,1,FACTOR_SIGNAL_ONLY
F30,300223,20251203,0.698071,2,1,FACTOR_SIGNAL_ONLY
F30,301638,20251203,0.686721,3,1,FACTOR_SIGNAL_ONLY
F30,300122,20251203,0.675788,4,1,FACTOR_SIGNAL_ONLY
F30,300433,20251203,0.671738,5,1,FACTOR_SIGNAL_ONLY
F30,300418,20251203,0.660473,6,1,FACTOR_SIGNAL_ONLY
F30,601066,20251203,0.659475,7,1,FACTOR_SIGNAL_ONLY
F30,603160,20251203,0.65138,8,1,FACTOR_SIGNAL_ONLY
F30,600150,20251203,0.650546,9,1,FACTOR_SIGNAL_ONLY
F30,600346,20251203,0.649181,10,1,FACTOR_SIGNAL_ONLY
F30,601898,20251203,0.648669,11,1,FACTOR_SIGNAL_ONLY
F30,601236,20251203,0.645418,12,1,FACTOR_SIGNAL_ONLY
F30,601688,20251203,0.637039,13,1,FACTOR_SIGNAL_ONLY
F30,600871,20251203,0.633444,14,1,FACTOR_SIGNAL_ONLY
F30,601788,20251203,0.623177,15,1,FACTOR_SIGNAL_ONLY
F30,603049,20251203,0.622285,16,1,FACTOR_SIGNAL_ONLY
F30,300454,20251203,0.616281,17,1,FACTOR_SIGNAL_ONLY
F30,300413,20251203,0.615981,18,1,FACTOR_SIGNAL_ONLY
F30,601555,20251203,0.612554,19,1,FACTOR_SIGNAL_ONLY
F30,600309,20251203,0.605465,20,1,FACTOR_SIGNAL_ONLY
F30,600438,20251203,0.601692,21,1,FACTOR_SIGNAL_ONLY
F30,002493,20251203,0.601456,22,1,FACTOR_SIGNAL_ONLY
F30,600958,20251203,0.60063,23,1,FACTOR_SIGNAL_ONLY
F30,601698,20251203,0.60018,24,1,FACTOR_SIGNAL_ONLY
F30,000039,20251203,0.598297,25,1,FACTOR_SIGNAL_ONLY
F30,688599,20251203,0.5975,26,1,FACTOR_SIGNAL_ONLY
F30,000792,20251203,0.595422,27,1,FACTOR_SIGNAL_ONLY
F30,002236,20251203,0.591217,28,1,FACTOR_SIGNAL_ONLY
F30,600096,20251203,0.586664,29,1,FACTOR_SIGNAL_ONLY
F30,002459,20251203,0.586659,30,1,FACTOR_SIGNAL_ONLY
F30,002736,20251203,0.584713,31,1,FACTOR_SIGNAL_ONLY
F30,600030,20251203,0.584597,32,1,FACTOR_SIGNAL_ONLY
F30,603260,20251203,0.583229,33,1,FACTOR_SIGNAL_ONLY
F30,301236,20251203,0.582988,34,1,FACTOR_SIGNAL_ONLY
F30,300604,20251203,0.581821,35,1,FACTOR_SIGNAL_ONLY
F30,600995,20251203,0.579514,36,1,FACTOR_SIGNAL_ONLY
F30,000783,20251203,0.577159,37,1,FACTOR_SIGNAL_ONLY
F30,601238,20251203,0.574184,38,1,FACTOR_SIGNAL_ONLY
F30,601618,20251203,0.57365,39,1,FACTOR_SIGNAL_ONLY
F30,000564,20251203,0.570852,40,1,FACTOR_SIGNAL_ONLY
F30,601877,20251203,0.570407,41,1,FACTOR_SIGNAL_ONLY
F30,688303,20251203,0.568874,42,1,FACTOR_SIGNAL_ONLY
F30,600585,20251203,0.568186,43,1,FACTOR_SIGNAL_ONLY
F30,601012,20251203,0.566212,44,1,FACTOR_SIGNAL_ONLY
F30,002064,20251203,0.560599,45,1,FACTOR_SIGNAL_ONLY
F30,002939,20251203,0.559587,46,1,FACTOR_SIGNAL_ONLY
F30,600795,20251203,0.557973,47,1,FACTOR_SIGNAL_ONLY
F30,688336,20251203,0.556831,48,1,FACTOR_SIGNAL_ONLY
F30,002714,20251203,0.55503,49,1,FACTOR_SIGNAL_ONLY
F30,000958,20251203,0.554964,50,1,FACTOR_SIGNAL_ONLY
